,Unnamed: 0,Unnamed: 0.1,raw_text,clean,label,sentiment_vector,vader_polarity,sentiment_score,sentiment_0,sentiment_1,sentiment_2
1952,1952,1952,France and Germany to seal new deal as Brexit looms,franc germani seal new deal brexit loom,4,"[0.241, 0.759, 0.0, -0.2263]",0,-0.2263,0.24100000000000002,0.759,0.0
1953,1953,1953,Macroeconomic theorists disagree on almost everything. That is one of the reasons it is such a hard subject to teach,macroeconom theorist disagre almost everyth one reason hard subject teach,4,"[0.135, 0.865, 0.0, -0.1027]",0,-0.1027,0.135,0.865,0.0
1954,1954,1954,Ukrainian Christians celebrate their first Christmas under an independent church,ukrainian christian celebr first christma independ church,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1955,1955,1955,Donald Trump’s destructive tactics were supposed to topple a self-serving elite. But he has filled the swamp rather…,donald trump destruct tactic suppos toppl self serv elit fill swamp rather,4,"[0.236, 0.764, 0.0, -0.5267]",0,-0.5267,0.23600000000000002,0.764,0.0
1956,1956,1956,"Cyntoia Brown, convicted of first-degree murder at age 16, granted clemency after serving 15 years",cyntoia brown convict first degre murder age grant clemenc serv year,4,"[0.29, 0.556, 0.154, -0.4939]",0,-0.4939,0.29,0.556,0.154
1957,1957,1957,Rogue sign-switchers have rechristened Rokin Boulevard in Amsterdam as Beyoncé Boulevard,rogu sign switcher rechristen rokin boulevard amsterdam beyonc boulevard,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1958,1958,1958,If only there were a way to prevent deported criminals from returning...,way prevent deport crimin return,4,"[0.0, 0.784, 0.216, 0.0258]",0,0.0258,0.0,0.784,0.21600000000000003
1959,1959,1959,And it's just getting started.,get start,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1960,1960,1960,US 'planning to withdraw Syria troops',u plan withdraw syria troop,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1961,1961,1961,The Campaign to Stop Killer Robots is calling for a pre-emptive ban on “fully autonomous” weapons. The trouble is t…,campaign stop killer robot call pre emptiv ban fulli autonom weapon troubl,4,"[0.606, 0.394, 0.0, -0.9062]",-1,-0.9062,0.606,0.39399999999999996,0.0
1962,1962,1962,RT @BBC_HaveYourSay: Do you have more than two children? Will the changes to #UniversalCredit help you or not? 📧Email us via haveyoursa…,rt bbc haveyoursay two child chang universalcredit help email u via haveyoursa,4,"[0.0, 0.787, 0.213, 0.4019]",0,0.4019,0.0,0.787,0.213
1963,1963,1963,"As US troops leave, Kurds invite Syrian forces to take over strategic city",u troop leav kurd invit syrian forc take strateg citi,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1964,1964,1964,"We *could* listen to other people's ideas, but this is so much easier. #WednesdayWisdom",could listen peopl idea much easier wednesdaywisdom,4,"[0.0, 0.682, 0.318, 0.4215]",0,0.4215,0.0,0.682,0.318
1965,1965,1965,Mental Health: Tougher checks before Superdrug Botox,mental health tougher check superdrug botox,4,"[0.0, 0.746, 0.254, 0.1779]",0,0.1779,0.0,0.746,0.254
1966,1966,1966,US shutdown impasse over Trump's wall drags on,u shutdown impass trump wall drag,4,"[0.322, 0.678, 0.0, -0.2263]",0,-0.2263,0.322,0.6779999999999999,0.0
1967,1967,1967,#Brexit: EU in 'keep calm and carry on' mood,brexit eu keep calm carri mood,4,"[0.0, 0.685, 0.315, 0.3182]",0,0.3182,0.0,0.685,0.315
1968,1968,1968,A searing reflection on the Troubles and their aftermath,sear reflect troubl aftermath,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1969,1969,1969,"In this week’s “Tasting menu” podcast we ask, have we reached “peak smartphone”? Acast: iTu…",week tast menu podcast ask reach peak smartphon acast itu,4,"[0.0, 0.891, 0.109, 0.0258]",0,0.0258,0.0,0.8909999999999999,0.109
1970,1970,1970,"RT @BBCNorthAmerica: In 2018, scientists issued dire warnings about the effects of climate change. Here’s what you need to know:",rt bbcnorthamerica scientist issu dire warn effect climat chang need know,4,"[0.328, 0.672, 0.0, -0.5267]",0,-0.5267,0.32799999999999996,0.672,0.0
1971,1971,1971,Rapper J Hus jailed for eight months for carrying knife,rapper j hus jail eight month carri knife,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1972,1972,1972,"Ok, this is epic #GoogleHearing #ChannelingOurInnerBenShapiro",ok epic googlehear channelingourinnerbenshapiro,4,"[0.0, 0.577, 0.423, 0.296]",0,0.29600000000000004,0.0,0.5770000000000001,0.423
1973,1973,1973,Cox made his daughter walk five miles to school as a punishment for receiving a three-day bus suspension.,cox made daughter walk five mile school punish receiv three day bus suspens,4,"[0.221, 0.779, 0.0, -0.5267]",0,-0.5267,0.221,0.779,0.0
1974,1974,1974,Who is speaking for the unborn women who could one day run for office?,speak unborn woman could one day run offic,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1975,1975,1975,LA Times writer suggests you can look past anti-Semitism of Farrakhan and the Women's March,la time writer suggest look past anti semit farrakhan woman march,4,"[0.187, 0.813, 0.0, -0.3182]",0,-0.3182,0.187,0.813,0.0
1976,1976,1976,RT @BBCWorld: 🎶 Is there life on Mars? 🎶 (And will @NASA find it?) 🔭,rt bbcworld life mar nasa find,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1977,1977,1977,"Remembering John Bogle, patron saint of the amateur investor",rememb john bogl patron saint amateur investor,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1978,1978,1978,RT @BBCSport: Mauricio Pochettino says he hopes to be Tottenham boss for 20 years and perhaps finish his career with the club. Full story:…,rt bbcsport mauricio pochettino say hope tottenham bos year perhap finish career club full stori,4,"[0.0, 0.828, 0.172, 0.4404]",0,0.4404,0.0,0.828,0.172
1979,1979,1979,"If she loses the vote, Mrs May must outline her next steps to Parliament within three working days",lose vote mr may must outlin next step parliament within three work day,4,"[0.184, 0.816, 0.0, -0.4019]",0,-0.4019,0.184,0.816,0.0
1980,1980,1980,Would you share make-up with a stranger?,would share make stranger,4,"[0.0, 0.577, 0.423, 0.296]",0,0.29600000000000004,0.0,0.5770000000000001,0.423
1981,1981,1981,RT @BBCSport: Britain's Menna Fitzpatrick and her guide Jen Kehoe won bronze in the visually impaired giant slalom at the Para Alpine World…,rt bbcsport britain menna fitzpatrick guid jen keho bronz visual impair giant slalom para alpin world,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1982,1982,1982,She really tries,realli tri,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1983,1983,1983,"While it is still not fast enough, European firms have come a long way in modernising their views on carbon emissio…",still fast enough european firm come long way modernis view carbon emissio,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1984,1984,1984,Alexander Shestun’s rise and fall reveal the mechanics of power in Russia and its lever—the FSB,alexand shestun rise fall reveal mechan power russia lever fsb,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1985,1985,1985,"The most interesting side of Mr Ravenhill's work has always been the themes of abuse, power and the reappraisal of…",interest side mr ravenhil work alway theme abus power reapprais,4,"[0.0, 0.75, 0.25, 0.4588]",0,0.4588,0.0,0.75,0.25
1986,1986,1986,Musk seeks to dismiss Thai cave defamation claim,musk seek dismiss thai cave defam claim,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1987,1987,1987,"RT @BBCPolitics: ""He was by a long way the most important friend and mentor... I will miss him terribly"" - Sir Nick Clegg pays tribute to f…",rt bbcpolit long way import friend mentor miss terribl sir nick clegg pay tribut f,4,"[0.174, 0.64, 0.186, 0.296]",0,0.29600000000000004,0.174,0.64,0.18600000000000003
1988,1988,1988,"RT @BBCNewsEnts: Mahershala Ali, Adam Driver, and Richard E Grant are among the nominees for Best Supporting Actor #OscarNoms",rt bbcnewsent mahershala ali adam driver richard e grant among nomine best support actor oscarnom,4,"[0.0, 0.539, 0.461, 0.8555]",0,0.8555,0.0,0.539,0.461
1989,1989,1989,Netflix content consumes 20% of the world’s downstream bandwidth. Our popular briefing from July looked at the econ…,netflix content consum world downstream bandwidth popular brief juli look econ,4,"[0.0, 0.781, 0.219, 0.4215]",0,0.4215,0.0,0.7809999999999999,0.21899999999999997
1990,1990,1990,More than half a million potholes reported last year - RAC,half million pothol report last year rac,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1991,1991,1991,UK to spend £108m on no-deal ferries,uk spend deal ferri,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1992,1992,1992,Google CEO is asked by Congress why Trump images appear when 'idiot' is entered in search bar,googl ceo ask congress trump imag appear idiot enter search bar,4,"[0.248, 0.752, 0.0, -0.5106]",0,-0.5106,0.248,0.752,0.0
1993,1993,1993,New York Times praises terrorist group Hezbollah for bringing Santa to Beirut,new york time prais terrorist group hezbollah bring santa beirut,4,"[0.343, 0.657, 0.0, -0.6908]",0,-0.6908,0.34299999999999997,0.657,0.0
1994,1994,1994,Incredible,incred,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1995,1995,1995,This bill will push the day that a long-term spending bill has to be passed from Friday to Dec. 21.,bill push day long term spend bill pass friday dec,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1996,1996,1996,"Xi Jinping says Taiwan ""must and will be"" reunited with China",xi jinp say taiwan must reunit china,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
1997,1997,1997,"Meet Selly Raby Kane, the west African designer whose clothes are worn by Beyoncé From @1843mag",meet selli rabi kane west african design whose cloth worn beyonc mag,4,"[0.167, 0.833, 0.0, -0.296]",0,-0.29600000000000004,0.16699999999999998,0.833,0.0
1998,1998,1998,"If we can't unsee this, we're going to make everyone else suffer with us.",unse go make everyon els suffer u,4,"[0.412, 0.588, 0.0, -0.5423]",0,-0.5423,0.41200000000000003,0.588,0.0
1999,1999,1999,RT @BBCNewsGraphics: Explore the climate impact of your food choices with our calculator,rt bbcnewsgraph explor climat impact food choic calcul,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2000,2000,2000,Beto O'Rourke takes on Trump's border wall in one of his last acts as a congressman,beto rourk take trump border wall one last act congressman,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2001,2001,2001,Leicester explosion: Three men jailed for murdering five people,leicest explos three men jail murder five peopl,4,"[0.402, 0.598, 0.0, -0.6908]",0,-0.6908,0.402,0.598,0.0
2002,2002,2002,It was only after the arrival in June of a populist government in Rome that sparks really began to fly,arriv june populist govern rome spark realli began fli,4,"[0.0, 0.808, 0.192, 0.2263]",0,0.2263,0.0,0.8079999999999999,0.192
2003,2003,2003,Meet the 18th-century French spy sent to steal the secrets of Chinese porcelain,meet th centuri french spi sent steal secret chines porcelain,4,"[0.262, 0.738, 0.0, -0.4939]",0,-0.4939,0.262,0.738,0.0
2004,2004,2004,The early years are getting increasing attention,earli year get increas attent,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2005,2005,2005,"India has dreams of ""interlinking"" 37 rivers through 14,000km of canals",india dream interlink river km canal,4,"[0.0, 0.714, 0.286, 0.25]",0,0.25,0.0,0.7140000000000001,0.28600000000000003
2006,2006,2006,Australian Open 2019: Maria Sharapova beats defending champion Caroline Wozniacki,australian open maria sharapova beat defend champion carolin wozniacki,4,"[0.0, 0.672, 0.328, 0.5994]",0,0.5994,0.0,0.672,0.32799999999999996
2007,2007,2007,RT @BBCEngland: Strictly star AJ and his brother attacked at a nightclub,rt bbcengland strict star aj brother attack nightclub,4,"[0.307, 0.693, 0.0, -0.4767]",0,-0.4767,0.307,0.693,0.0
2008,2008,2008,"If Mr Netanyahu remains Israel’s prime minister after an election in April, it will be in large part because the op…",mr netanyahu remain israel prime minist elect april larg part op,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2009,2009,2009,"RT @BBCr4today: ""I can be very clear that the government's policy is to leave on 29th March"" says Brexit Sec @SteveBarclay who says there w…",rt bbcr today clear govern polici leav th march say brexit sec stevebarclay say w,4,"[0.0, 0.833, 0.167, 0.3818]",0,0.3818,0.0,0.833,0.16699999999999998
2010,2010,2010,Patisserie Valerie falls collapses administration as rescue talks fail,patisseri valeri fall collaps administr rescu talk fail,4,"[0.333, 0.667, 0.0, -0.5423]",0,-0.5423,0.33299999999999996,0.667,0.0
2011,2011,2011,"Since the 2016 election, John Kasich has been thumbing it to Republican orthodoxy",sinc elect john kasich thumb republican orthodoxi,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2012,2012,2012,Reality Check: Has immigration held down wages?,realiti check immigr held wage,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2013,2013,2013,Breaking: Mueller files recommendation for punishment of Mike Flynn - and reveals a lot,break mueller file recommend punish mike flynn reveal lot,4,"[0.264, 0.543, 0.194, -0.2263]",0,-0.2263,0.264,0.5429999999999999,0.19399999999999998
2014,2014,2014,"RT @JeremyCooke1: Hi. There are two parts to this answer. In the ""safe Injection Sites"" users bring their own street drugs which they have…",rt jeremycook hi two part answer safe inject site user bring street drug,4,"[0.0, 0.805, 0.195, 0.4404]",0,0.4404,0.0,0.805,0.195
2015,2015,2015,'Dead Cops Make Bad Laws': Radio host's op-ed 'trampling on the graves of fallen police officers',dead cop make bad law radio host op ed trampl graf fallen polic offic,4,"[0.484, 0.516, 0.0, -0.8834]",0,-0.8834,0.484,0.516,0.0
2016,2016,2016,Facebook announces latest security breach — an estimated 6.8 million users impacted,facebook announc latest secur breach estim million user impact,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2017,2017,2017,Jimmy Kimmel takes swipe at fundraiser by triple-amputee veteran raising money for border wall,jimmi kimmel take swipe fundrais tripl ampute veteran rais money border wall,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2018,2018,2018,Banksy artwork in Port Talbot sold for 'six-figure sum',banksi artwork port talbot sold six figur sum,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2019,2019,2019,How the Democrats won Michigan's 11th district despite Republican gerrymandering,democrat michigan th district despit republican gerrymand,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2020,2020,2020,"James Comey is *definitely* not partisan, though. 😅",jame comey definit partisan though,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2021,2021,2021,"Two new books suggest that ""the great fairground ride of world population change"" is running out of steam",two new book suggest great fairground ride world popul chang run steam,4,"[0.0, 0.728, 0.272, 0.6249]",0,0.6249,0.0,0.728,0.272
2022,2022,2022,"For most people, digital dating offers better outcomes",peopl digit date offer better outcom,4,"[0.0, 0.633, 0.367, 0.4404]",0,0.4404,0.0,0.633,0.36700000000000005
2023,2023,2023,Why do some countries work longer hours than others?,countri work longer hour other,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2024,2024,2024,The identity of the Ibadis fractionally predates the Sunni-Shia split in the seventh century,ident ibadi fraction predat sunni shia split seventh centuri,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2025,2025,2025,This is going to be a #ChangeMyMind you don't want to miss,go changemymind want miss,4,"[0.327, 0.408, 0.265, -0.0772]",0,-0.0772,0.327,0.408,0.265
2026,2026,2026,"RT @BBCSteveR: ""Now on BBC One, Grandstand...with Dmitri Shostakovich."" I've given a classic BBC theme tune a classical Russian makeover.…",rt bbcstever bbc one grandstand dmitri shostakovich given classic bbc theme tune classic russian makeov,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2027,2027,2027,Gillette launches ad calling for men to stand up against 'toxic masculinity',gillett launch ad call men stand toxic masculin,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2028,2028,2028,RT @BBCWorld: Welcome to McDonald Trump's 🍟 The US president served fast food to American football team the Clemson Tigers when they visi…,rt bbcworld welcom mcdonald trump u presid serv fast food american footbal team clemson tiger visi,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2029,2029,2029,"RT @BBCPolitics: Labour leader Jeremy Corbyn's message to the EU during the #BrexitVote: ""If Parliament votes down this deal, then reopenin…",rt bbcpolit labour leader jeremi corbyn messag eu brexitvot parliament vote deal reopenin,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2030,2030,2030,"A set of algorithms for whole-brain activity is a very long way off, as we reported in one of our most popular stor…",set algorithm whole brain activ long way report one popular stor,4,"[0.0, 0.781, 0.219, 0.4215]",0,0.4215,0.0,0.7809999999999999,0.21899999999999997
2031,2031,2031,The EU worries that establishing an American base would convey approval for Poland's illiberal nationalist governme…,eu worri establish american base would convey approv poland illiber nationalist governm,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2032,2032,2032,Australia recognises West Jerusalem as Israeli capital,australia recognis west jerusalem isra capit,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2033,2033,2033,LAUGH: Mike Rowe and his mom Peggy share ’embarrassing’ family stories,laugh mike row mom peggi share embarrass famili stori,4,"[0.157, 0.429, 0.414, 0.5574]",0,0.5574,0.157,0.429,0.414
2034,2034,2034,A startling novel of twins and Trinidad,startl novel twin trinidad,4,"[0.0, 0.566, 0.434, 0.3182]",0,0.3182,0.0,0.5660000000000001,0.434
